AÑO,CONCURSO,ÁREA,CARRERA,PLANTEL,OFERTA,ASPIRANTES,PRESENTARON EXAMEN,ACIERTOS MÍNIMOS,SELECCIONADOS
2022,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,27,10,9,49,7
2022,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,25,17,12,40,10
2022,Mayo,2,(227)  NUTRIOLOGIA,FES ZARAGOZA,52,2433,2056,94,57
2022,Mayo,2,(230)  CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30,28,19,41,19
2022,Mayo,3,(301)  ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,390,7956,6938,90,405
2022,Mayo,3,(301)  ADMINISTRACION,FES CUAUTITLÁN,240,1582,1381,66,251
2022,Mayo,3,(302)  CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,77,1979,1704,94,80
2022,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,70,298,255,44,190
2022,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,65,614,494,83,67
2022,Mayo,3,(304)  CONTADURIA,FES CUAUTITLÁN,325,1144,1001,57,327
2022,Mayo,3,(304)  CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,580,5054,4479,81,613
2022,Mayo,3,(305)  DERECHO,FACULTAD DE DERECHO,556,6600,5737,82,584
2022,Mayo,3,(305)  DERECHO,FES ACATLÁN,199,2154,1907,65,321
2022,Mayo,3,(305)  DERECHO,FES ARAGÓN,249,4069,3631,71,425
2022,Mayo,3,(306)  ECONOMIA,FES ACATLÁN,140,592,516,67,149
2022,Mayo,3,(306)  ECONOMIA,FACULTAD DE ECONOMÍA,475,1879,1578,72,494
2022,Mayo,3,(306)  ECONOMIA,FES ARAGÓN,130,688,618,70,134
2022,Mayo,3,(307)  GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,153,126,48,93
2022,Mayo,3,(308)  INFORMATICA,FES CUAUTITLÁN,75,425,372,64,82
2022,Mayo,3,(309)  PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,97,140,119,40,83
2022,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ACATLÁN,63,917,831,85,69
2022,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ARAGÓN,82,1647,1496,86,92
2022,Mayo,3,(310)  RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,55,1368,1195,98,66
2022,Mayo,3,(311)  SOCIOLOGIA,FES ACATLÁN,80,197,180,40,130
2022,Mayo,3,(311)  SOCIOLOGIA,FES ARAGÓN,47,243,223,50,110
2022,Mayo,3,(311)  SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,78,259,233,62,107
2022,Mayo,3,(312)  TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,340,1305,1181,51,443
2022,Mayo,3,(313)  ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,161,137,72,34
2022,Mayo,3,(314)  ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,59,40,30,41,18
2022,Mayo,3,(315)  COMUNICACION,FES ACATLÁN,80,904,775,84,84
2022,Mayo,3,(316)  COMUNICACION Y PERIODISMO,FES ARAGÓN,145,1255,1126,69,255
2022,Mayo,3,(317)  ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,9,7,57,5
2022,Mayo,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,46,77,72,45,49
2022,Mayo,3,(319)  ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,100,399,341,73,104
2022,Mayo,3,(320)  DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,57,6,5,43,4
2022,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,15,22,17,50,14
2022,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,29,5,4,50,4
2022,Mayo,3,(323)  TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,30,174,136,58,31
2022,Mayo,4,(401)  ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,30,2394,2083,106,31
2022,Mayo,4,(402)  BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,55,154,137,49,78
2022,Mayo,4,(403)  CANTO,FACULTAD DE MÚSICA,19,80,55,49,21
2022,Mayo,4,(404)  COMPOSICION,FACULTAD DE MÚSICA,21,79,53,53,22
2022,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,50,2209,1959,104,51
2022,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,20,758,692,96,24
2022,Mayo,4,(406)  DISEÑO GRAFICO,FES ACATLÁN,36,2702,2382,96,38
2022,Mayo,4,(407)  EDUCACION MUSICAL,FACULTAD DE MÚSICA,28,62,48,40,35
2022,Mayo,4,(408)  ENSEÑANZA DE INGLES,FES ACATLÁN,98,353,278,55,137
2022,Mayo,4,(409)  ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,38,62,53,40,50
2022,Mayo,4,(410)  ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,20,18,12,45,12
2022,Mayo,4,(411)  FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,50,407,319,84,68
2022,Mayo,4,(411)  FILOSOFIA,FES ACATLÁN,65,142,120,52,67
2022,Mayo,4,(412)  HISTORIA,FES ACATLÁN,47,169,151,68,48
2022,Mayo,4,(412)  HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,353,308,90,35
2022,Mayo,4,(413)  INSTRUMENTISTA,FACULTAD DE MÚSICA,102,122,82,41,73
2022,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,42,101,89,60,43
2022,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,45,303,258,86,48
2022,Mayo,4,(415)  LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,27,19,11,48,11
2022,Mayo,4,(416)  LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,37,23,13,56,8
2022,Mayo,4,(417)  LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,125,184,107,40,95
2022,Mayo,4,(418)  LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,23,25,21,40,19
2022,Mayo,4,(419)  LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,20,115,94,82,24
2022,Mayo,4,(420)  LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,32,449,392,98,32
2022,Mayo,4,(421)  PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,150,2002,1832,73,163
2022,Mayo,4,(421)  PEDAGOGIA,FES ARAGÓN,144,2037,1866,69,152
2022,Mayo,4,(421)  PEDAGOGIA,FES ACATLÁN,85,1105,1004,68,88
2022,Mayo,4,(422)  PIANO,FACULTAD DE MÚSICA,33,45,32,41,26
2022,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,17,103,84,79,17
2022,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,23,16,46,14
2022,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,59,8,6,40,6
2022,Mayo,4,(430)  LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,19,14,8,48,7
2022,Mayo,4,(431)  GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,9,8,45,8
2022,Mayo,4,(432)  LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,22,18,49,16
2022,Mayo,4,(433)  HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30,34,26,44,23
2022,Mayo,4,(434)  ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",30,183,137,68,31
2022,Mayo,4,(434)  ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,160,123,69,41
2022,Mayo,4,(436)  TEATRO Y ACTUACION,FACULTAD DE MÚSICA,174,1014,854,70,184
2022,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,15,115,104,65,15
2022,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,28,4,3,46,3
2022,Mayo,4,(438)  MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,20,59,30,52,21
2022,Mayo,4,(439)  LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",40,129,75,56,50
2022,Mayo,4,(440)  TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",16,982,548,108,18
2022,Mayo,4,(440)  TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",27,78,52,69,29
2023,Mayo,1,(101)  ACTUARIA,FACULTAD DE CIENCIAS,56,1029,867,101,63
2023,Mayo,1,(101)  ACTUARIA,FES ACATLÁN,51,532,469,87,53
2023,Mayo,1,(102)  ARQUITECTURA,FACULTAD DE ARQUITECTURA,250,5069,4293,90,266
2023,Mayo,1,(102)  ARQUITECTURA,FES ACATLÁN,86,1715,1518,78,89
2023,Mayo,1,(102)  ARQUITECTURA,FES ARAGÓN,95,2157,1918,78,96
2023,Mayo,1,(103)  ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,25,354,309,76,30
2023,Mayo,1,(104)  CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,40,1170,1011,105,40
2023,Mayo,1,(105)  DISEÑO INDUSTRIAL,FES ARAGÓN,23,772,649,86,23
2023,Mayo,1,(106)  FISICA,FACULTAD DE CIENCIAS,80,1110,891,105,87
2023,Mayo,1,(107)  INGENIERIA CIVIL,FES ARAGÓN,142,1027,894,66,144
2023,Mayo,1,(107)  INGENIERIA CIVIL,FES ACATLÁN,104,731,642,64,108
2023,Mayo,1,(107)  INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,130,1510,1281,82,138
2023,Mayo,1,(108)  INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,24,168,144,72,25
2023,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,115,1289,1105,89,122
2023,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,63,603,524,74,63
2023,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,120,3516,3061,97,123
2023,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FES ARAGÓN,82,2030,1811,85,83
2023,Mayo,1,(112)  INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,22,147,129,61,55
2023,Mayo,1,(113)  INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,30,128,117,70,33
2023,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,41,500,434,68,61
2023,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES ARAGÓN,50,554,478,74,57
2023,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,71,1037,882,89,75
2023,Mayo,1,(115)  INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,64,1906,1610,99,66
2023,Mayo,1,(115)  INGENIERIA MECANICA,FES ARAGÓN,39,782,661,82,40
2023,Mayo,1,(116)  INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,106,612,518,60,133
2023,Mayo,1,(117)  INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,62,542,463,59,147
2023,Mayo,1,(118)  INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,55,553,451,94,55
2023,Mayo,1,(118)  INGENIERIA QUIMICA,FES ZARAGOZA,111,524,461,53,252
2023,Mayo,1,(118)  INGENIERIA QUIMICA,FES CUAUTITLÁN,66,263,236,56,87
2023,Mayo,1,(119)  INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,32,143,128,80,32
2023,Mayo,1,(120)  INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,26,92,79,55,37
2023,Mayo,1,(121)  MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,260,489,423,45,324
2023,Mayo,1,(122)  MATEMATICAS,FACULTAD DE CIENCIAS,121,488,387,77,186
2023,Mayo,1,(123)  URBANISMO,FACULTAD DE ARQUITECTURA,25,120,108,78,25
2023,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,27,30,22,40,21
2023,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,26,64,45,57,30
2023,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,42,212,183,84,43
2023,Mayo,1,"(130)  ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,90,607,513,57,119
2023,Mayo,1,(131)  GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,24,30,24,44,20
2023,Mayo,1,(132)  TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,47,38,43,34
2023,Mayo,1,(133)  CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,44,35,21,43,21
2023,Mayo,1,(134)  FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13,342,291,101,14
2023,Mayo,1,(136)  MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,32,210,162,93,34
2023,Mayo,1,(137)  INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,19,307,251,95,20
2023,Mayo,1,(139)  INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13,1225,1011,111,16
2023,Mayo,2,(201)  BIOLOGIA,TLAXCALA,15,24,20,40,18
2023,Mayo,2,(201)  BIOLOGIA,FES IZTACALA,110,776,689,69,217
2023,Mayo,2,(201)  BIOLOGIA,FES ZARAGOZA,120,919,819,79,121
2023,Mayo,2,(201)  BIOLOGIA,FACULTAD DE CIENCIAS,126,1610,1364,95,131
2023,Mayo,2,(202)  CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,115,3111,2645,96,125
2023,Mayo,2,(202)  CIRUJANO DENTISTA,FES IZTACALA,148,2730,2442,86,148
2023,Mayo,2,(202)  CIRUJANO DENTISTA,FES ZARAGOZA,125,2713,2463,88,134
2023,Mayo,2,(203)  ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,105,2715,2328,87,108
2023,Mayo,2,(204)  INGENIERIA AGRICOLA,FES CUAUTITLÁN,69,337,293,60,76
2023,Mayo,2,(205)  INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,121,509,444,57,182
2023,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,99,2427,2124,92,108
2023,Mayo,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,85,4426,3765,103,91
2023,Mayo,2,(208)  MEDICO CIRUJANO,FES ZARAGOZA,50,5031,4444,109,59
2023,Mayo,2,(208)  MEDICO CIRUJANO,FES IZTACALA,100,6126,5427,108,120
2023,Mayo,2,(208)  MEDICO CIRUJANO,FACULTAD DE MEDICINA,176,15962,13282,111,220
2023,Mayo,2,(209)  OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,39,77,60,41,40
2023,Mayo,2,(209)  OPTOMETRIA,FES IZTACALA,37,336,298,75,37
2023,Mayo,2,(210)  PSICOLOGIA,FES ZARAGOZA,126,3532,3130,89,134
2023,Mayo,2,(210)  PSICOLOGIA,TLAXCALA,12,62,55,55,20
2023,Mayo,2,(210)  PSICOLOGIA,FES IZTACALA,92,2849,2530,91,93
2023,Mayo,2,(210)  PSICOLOGIA,FACULTAD DE PSICOLOGÍA,80,5005,4225,104,85
2023,Mayo,2,(211)  QUIMICA,FACULTAD DE QUÍMICA,32,434,364,101,32
2023,Mayo,2,(211)  QUIMICA,FES CUAUTITLÁN,38,190,165,71,39
2023,Mayo,2,(212)  QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,48,623,558,94,49
2023,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,60,2245,1971,105,60
2023,Mayo,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,55,1660,1489,99,56
2023,Mayo,2,(214)  QUIMICA INDUSTRIAL,FES CUAUTITLÁN,60,239,199,53,87
2023,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,46,52,45,45,40
2023,Mayo,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,87,63,48,43,44
2023,Mayo,2,(217)  MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,46,55,44,40,36
2023,Mayo,2,(218)  BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,25,532,478,89,51
2023,Mayo,2,(219)  FARMACIA,FES CUAUTITLÁN,73,277,246,67,77
2023,Mayo,2,(220)  ENFERMERIA,TLAXCALA,12,94,66,50,20
2023,Mayo,2,(220)  ENFERMERIA,FES ZARAGOZA,167,3538,3165,83,169
2023,Mayo,2,(220)  ENFERMERIA,FES IZTACALA,130,2464,2170,82,131
2023,Mayo,2,(220)  ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,130,1869,1579,80,135
2023,Mayo,2,(221)  FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,63,509,409,62,67
2023,Mayo,2,(222)  ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,75,1012,823,73,76
2023,Mayo,2,(225)  ECOLOGIA,FES IZTACALA,22,162,132,70,33
2023,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,25,17,14,42,14
2023,Mayo,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,22,16,41,13
2023,Mayo,2,(227)  NUTRIOLOGIA,FES ZARAGOZA,52,2217,1815,95,58
2023,Mayo,2,(230)  CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30,41,31,40,28
2023,Mayo,3,(301)  ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,390,7006,5989,88,406
2023,Mayo,3,(301)  ADMINISTRACION,OAXACA,75,55,39,40,32
2023,Mayo,3,(301)  ADMINISTRACION,FES CUAUTITLÁN,240,1293,1116,59,293
2023,Mayo,3,(302)  CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,69,1711,1489,94,72
2023,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,61,790,642,88,67
2023,Mayo,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,70,383,331,56,145
2023,Mayo,3,(304)  CONTADURIA,FES CUAUTITLÁN,325,1131,1011,57,338
2023,Mayo,3,(304)  CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,580,5234,4576,84,588
2023,Mayo,3,(304)  CONTADURIA,OAXACA,75,42,34,41,31
2023,Mayo,3,(305)  DERECHO,FACULTAD DE DERECHO,556,6525,5568,85,567
2023,Mayo,3,(305)  DERECHO,FES ACATLÁN,199,2418,2103,62,434
2023,Mayo,3,(305)  DERECHO,FES ARAGÓN,249,3825,3373,67,553
2023,Mayo,3,(306)  ECONOMIA,FACULTAD DE ECONOMÍA,475,1520,1270,68,489
2023,Mayo,3,(306)  ECONOMIA,FES ACATLÁN,140,526,457,60,192
2023,Mayo,3,(306)  ECONOMIA,FES ARAGÓN,130,603,522,63,158
2023,Mayo,3,(307)  GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,191,171,49,108
2023,Mayo,3,(308)  INFORMATICA,FES CUAUTITLÁN,75,381,329,64,75
2023,Mayo,3,(309)  PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,97,147,129,40,93
2023,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ARAGÓN,82,1520,1355,86,92
2023,Mayo,3,(310)  RELACIONES INTERNACIONALES,FES ACATLÁN,63,852,737,81,74
2023,Mayo,3,(310)  RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,39,1267,1095,101,42
2023,Mayo,3,(311)  SOCIOLOGIA,FES ARAGÓN,47,229,198,46,107
2023,Mayo,3,(311)  SOCIOLOGIA,FES ACATLÁN,80,270,239,40,156
2023,Mayo,3,(311)  SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,66,321,272,73,74
2023,Mayo,3,(312)  TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,340,1137,1028,47,467
2023,Mayo,3,(313)  ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,149,123,66,36
2023,Mayo,3,(314)  ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,42,30,40,23
2023,Mayo,3,(315)  COMUNICACION,FES ACATLÁN,80,741,645,70,165
2023,Mayo,3,(316)  COMUNICACION Y PERIODISMO,FES ARAGÓN,145,1157,1019,63,309
2023,Mayo,3,(317)  ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,4,3,54,3
2023,Mayo,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,30,6,4,40,2
2023,Mayo,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,46,57,50,40,29
2023,Mayo,3,(319)  ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,88,367,301,76,88
2023,Mayo,3,(320)  DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32,6,5,45,4
2023,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,29,2,2,61,2
2023,Mayo,3,(322)  GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,24,51,45,48,33
2023,Mayo,3,(323)  TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,30,143,114,59,31
2023,Mayo,4,(401)  ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,78,2598,2245,99,82
2023,Mayo,4,(402)  BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,55,141,126,43,88
2023,Mayo,4,(403)  CANTO,FACULTAD DE MÚSICA,19,86,59,45,29
2023,Mayo,4,(404)  COMPOSICION,FACULTAD DE MÚSICA,21,101,55,56,22
2023,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,50,2111,1838,102,60
2023,Mayo,4,(405)  DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,20,752,663,95,22
2023,Mayo,4,(406)  DISEÑO GRAFICO,FES ACATLÁN,36,2572,2199,98,37
2023,Mayo,4,(407)  EDUCACION MUSICAL,FACULTAD DE MÚSICA,28,73,46,40,31
2023,Mayo,4,(408)  ENSEÑANZA DE INGLES,FES ACATLÁN,98,332,242,50,135
2023,Mayo,4,(409)  ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,38,104,89,40,84
2023,Mayo,4,(410)  ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,20,14,11,50,10
2023,Mayo,4,(411)  FILOSOFIA,FES ACATLÁN,77,160,135,43,101
2023,Mayo,4,(411)  FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,50,467,379,85,66
2023,Mayo,4,(412)  HISTORIA,FES ACATLÁN,47,174,156,54,85
2023,Mayo,4,(412)  HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,370,314,80,53
2023,Mayo,4,(413)  INSTRUMENTISTA,FACULTAD DE MÚSICA,102,126,89,41,76
2023,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,45,92,84,48,64
2023,Mayo,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,45,254,226,78,79
2023,Mayo,4,(415)  LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,27,15,12,51,9
2023,Mayo,4,(416)  LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,37,18,15,44,9
2023,Mayo,4,(417)  LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,125,168,111,40,99
2023,Mayo,4,(418)  LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,23,31,25,41,22
2023,Mayo,4,(419)  LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,20,93,74,78,26
2023,Mayo,4,(420)  LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,32,487,427,95,36
